,,,,,,,,,,,,,,,,,,,,,
Standard & Poors 500 Index,Last: 4677.0298,Change:  -19.0202,,,,,,,,,,,,,,,,,,,
"Date: January 9, 2022, 3:11 AM EST",Bid: 4619.75,Ask: 4727.2202,Size: 1*1,Volume: 0,,,,,,,,,,,,,,,,,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Mon Jan 10 2022,SPXW220110C04605000,80.99,-18.31,73.1,75.6,3,0.1538,0.9146,0.0029,93,4605.00,SPXW220110P04605000,2.25,-2.85,2.2,2.4,1108,0.1574,-0.0903,0.003,290
Mon Jan 10 2022,SPXW220110C04610000,69.63,-25.22,69.2,70.8,47,0.1566,0.8947,0.0034,27,4610.00,SPXW220110P04610000,2.65,-2.95,2.55,2.75,1138,0.155,-0.103,0.0033,583
Mon Jan 10 2022,SPXW220110C04615000,74.55,-15.85,63.8,66.4,1,0.1496,0.8874,0.0037,25,4615.00,SPXW220110P04615000,2.73,-3.42,2.95,3.2,541,0.1529,-0.1177,0.0037,4083
Mon Jan 10 2022,SPXW220110C04620000,61.15,-24.8,60.1,61.7,227,0.1519,0.8639,0.0041,123,4620.00,SPXW220110P04620000,3.5,-3.25,3.4,3.7,1611,0.1506,-0.134,0.0041,507
Mon Jan 10 2022,SPXW220110C04625000,56.93,-24.72,56,56.6,211,0.1477,0.8486,0.0046,48,4625.00,SPXW220110P04625000,4.03,-3.37,3.9,4.2,2352,0.1477,-0.1514,0.0046,944
Mon Jan 10 2022,SPXW220110C04630000,59.7,-17.65,51.6,52.2,123,0.1451,0.8285,0.0051,46,4630.00,SPXW220110P04630000,4.6,-3.55,4.5,4.8,2007,0.1451,-0.1715,0.0051,876
Mon Jan 10 2022,SPXW220110C04635000,54.56,-18.59,47.3,47.9,148,0.1426,0.8058,0.0056,20,4635.00,SPXW220110P04635000,5.4,-3.5,5.2,5.5,1021,0.1426,-0.1942,0.0056,416
Mon Jan 10 2022,SPXW220110C04640000,47.22,-21.73,43.1,43.7,127,0.1401,0.7805,0.0061,42,4640.00,SPXW220110P04640000,6.08,-3.67,6,6.3,1231,0.1401,-0.2194,0.0061,574
Mon Jan 10 2022,SPXW220110C04645000,39.2,-25.65,39,39.6,134,0.1375,0.7528,0.0066,34,4645.00,SPXW220110P04645000,5.93,-4.72,6.9,7.2,1322,0.1375,-0.2472,0.0066,499
Mon Jan 10 2022,SPXW220110C04650000,35.2,-25.6,35,35.6,110,0.1346,0.7224,0.0072,33,4650.00,SPXW220110P04650000,8.03,-3.52,7.9,8.2,8484,0.1346,-0.2776,0.0072,2118
Mon Jan 10 2022,SPXW220110C04655000,40.15,-16.7,31.2,31.8,36,0.1322,0.6883,0.0077,30,4655.00,SPXW220110P04655000,9.16,-3.49,9,9.4,683,0.1318,-0.3112,0.0077,431
Mon Jan 10 2022,SPXW220110C04660000,36.19,-16.81,27.5,28.1,83,0.1293,0.6517,0.0082,36,4660.00,SPXW220110P04660000,10.45,-3.3,10.3,10.7,3697,0.1289,-0.3478,0.0083,1991
Mon Jan 10 2022,SPXW220110C04665000,27.6,-21.6,24,24.4,148,0.1258,0.6124,0.0088,28,4665.00,SPXW220110P04665000,11.9,-3.05,11.8,12.2,1399,0.1262,-0.3879,0.0087,433
Mon Jan 10 2022,SPXW220110C04670000,21.47,-24.03,20.7,21.1,219,0.1231,0.5692,0.0092,113,4670.00,SPXW220110P04670000,13.6,-2.7,13.4,13.9,3309,0.1231,-0.4308,0.0092,1352
Mon Jan 10 2022,SPXW220110C04675000,17.75,-24.25,17.6,18,1996,0.1203,0.5233,0.0095,97,4675.00,SPXW220110P04675000,15.32,-2.43,15.3,15.8,3130,0.1203,-0.4767,0.0095,2028
Mon Jan 10 2022,SPXW220110C04680000,15.95,-22.55,14.8,15.2,877,0.118,0.475,0.0097,238,4680.00,SPXW220110P04680000,17.42,-1.83,17.5,18,2647,0.118,-0.525,0.0097,717
Mon Jan 10 2022,SPXW220110C04685000,12.62,-22.58,12.2,12.6,807,0.1153,0.425,0.0098,62,4685.00,SPXW220110P04685000,16.86,-4.09,19.9,20.5,2001,0.1157,-0.5748,0.0098,855
Mon Jan 10 2022,SPXW220110C04690000,10.35,-21.6,10,10.4,1982,0.1137,0.3751,0.0096,263,4690.00,SPXW220110P04690000,22.8,0.05,22.7,23.2,2038,0.1137,-0.6249,0.0096,519
Mon Jan 10 2022,SPXW220110C04695000,9.15,-19.75,8,8.4,724,0.1116,0.3252,0.0093,82,4695.00,SPXW220110P04695000,25.42,0.82,25.7,26.3,1051,0.112,-0.6742,0.0093,390
Mon Jan 10 2022,SPXW220110C04700000,6.65,-19.3,6.4,6.7,4806,0.1103,0.278,0.0088,526,4700.00,SPXW220110P04700000,28,1.25,29,29.7,3412,0.1107,-0.7212,0.0087,2575
Mon Jan 10 2022,SPXW220110C04705000,5.1,-18.15,5,5.3,1258,0.1091,0.2337,0.0081,162,4705.00,SPXW220110P04705000,28.6,-0.4,32.7,33.3,321,0.11,-0.7643,0.0081,1223
Mon Jan 10 2022,SPXW220110C04710000,4.34,-16.31,3.9,4.2,1414,0.1087,0.1946,0.0073,440,4710.00,SPXW220110P04710000,36.5,5.05,36.5,37.2,442,0.1092,-0.8043,0.0073,759
Mon Jan 10 2022,SPXW220110C04715000,3.2,-15.05,3,3.3,1338,0.1084,0.1598,0.0065,100,4715.00,SPXW220110P04715000,40.55,6.5,40.6,41.4,431,0.1096,-0.8376,0.0065,286
Mon Jan 10 2022,SPXW220110C04720000,2.45,-13.6,2.35,2.55,2157,0.1086,0.1303,0.0056,247,4720.00,SPXW220110P04720000,41.64,4.84,44.3,46,759,0.1079,-0.8713,0.0056,547
Mon Jan 10 2022,SPXW220110C04725000,1.95,-12,1.75,1.95,3282,0.1082,0.1036,0.0048,1336,4725.00,SPXW220110P04725000,45.94,6.19,48.7,50.3,560,0.1066,-0.8998,0.0048,2025
Mon Jan 10 2022,SPXW220110C04730000,1.5,-10.55,1.35,1.55,1977,0.1092,0.0839,0.0041,710,4730.00,SPXW220110P04730000,49,6.15,53.3,55,325,0.1083,-0.9179,0.004,429
Mon Jan 10 2022,SPXW220110C04735000,1.1,-9.25,1,1.2,838,0.1096,0.0662,0.0034,142,4735.00,SPXW220110P04735000,55.44,9.29,58.1,59.7,366,0.1107,-0.9318,0.0034,416
Mon Jan 10 2022,SPXW220110C04740000,0.82,-7.98,0.8,0.95,4198,0.1113,0.0537,0.0028,1449,4740.00,SPXW220110P04740000,60.29,10.69,62.7,64.3,441,0.1079,-0.9516,0.0027,565
Mon Jan 10 2022,SPXW220110C04745000,0.81,-6.64,0.6,0.75,1651,0.1123,0.0426,0.0023,373,4745.00,SPXW220110P04745000,60.9,7.7,67.4,70.2,158,0.1228,-0.9422,0.0027,981
Mon Jan 10 2022,SPXW220110C04750000,0.55,-5.7,0.5,0.65,3477,0.1155,0.0362,0.002,670,4750.00,SPXW220110P04750000,72.1,15.1,72.4,74,401,0.1106,-0.9697,0.0018,1201
Mon Jan 10 2022,SPXW220110C04755000,0.4,-4.8,0.4,0.5,2931,0.1169,0.029,0.0016,241,4755.00,SPXW220110P04755000,71.85,10.9,77,79.9,125,0.1263,-0.9603,0.002,506
Mon Jan 10 2022,SPXW220110C04760000,0.4,-3.9,0.3,0.45,3380,0.1195,0.0242,0.0014,915,4760.00,SPXW220110P04760000,78.92,14.37,82.2,83.8,208,0.1123,-0.9822,0.0011,533
Mon Jan 10 2022,SPXW220110C04765000,0.3,-3.2,0.25,0.35,1619,0.1212,0.0196,0.0011,498,4765.00,SPXW220110P04765000,84.82,16.07,87.1,88.9,510,0.1178,-0.983,0.001,830
Mon Jan 10 2022,SPXW220110C04770000,0.35,-2.525,0.2,0.3,2646,0.1236,0.0163,0.0009,642,4770.00,SPXW220110P04770000,89.95,16.95,92.2,93.7,1159,0.1197,-0.9863,0.0008,649
Mon Jan 10 2022,SPXW220110C04775000,0.2,-2.125,0.15,0.25,2139,0.1253,0.0132,0.0008,3611,4775.00,SPXW220110P04775000,90.03,12.53,95.3,99.8,271,0,-0.9893,0.0007,2097
Mon Jan 10 2022,SPXW220110C04780000,0.2,-1.675,0.15,0.25,945,0.1307,0.0127,0.0007,2165,4780.00,SPXW220110P04780000,93.65,11.45,99.7,104.8,891,0,-1,0,297
Mon Jan 10 2022,SPXW220110C04785000,0.15,-1.35,0.1,0.2,527,0.1311,0.0097,0.0006,423,4785.00,SPXW220110P04785000,106.49,20.19,107.1,108.6,102,0.1252,-0.9928,0.0005,567
Mon Jan 10 2022,SPXW220110C04790000,0.12,-1.08,0.1,0.2,1566,0.1366,0.0095,0.0005,1228,4790.00,SPXW220110P04790000,111.62,20.62,111.9,113.7,94,0.1203,-0.9961,0.0003,884
Mon Jan 10 2022,SPXW220110C04795000,0.1,-0.85,0.05,0.15,769,0.1348,0.0066,0.0004,779,4795.00,SPXW220110P04795000,108.16,12.41,114.6,120.3,26,0,-0.9962,0.0003,353
Mon Jan 10 2022,SPXW220110C04800000,0.1,-0.675,0.05,0.15,2673,0.1397,0.0063,0.0004,5359,4800.00,SPXW220110P04800000,119,18.1,121.9,123.7,127,0.1298,-0.9964,0.0002,539
Mon Jan 10 2022,SPXW220110C04805000,0.07,-0.53,0.05,0.1,350,0.1405,0.0049,0.0003,348,4805.00,SPXW220110P04805000,117.7,12.25,124.6,130.3,5,0,-0.9913,0.0005,194
Mon Jan 10 2022,SPXW220110C04810000,0.15,-0.35,0.05,0.1,144,0.1451,0.0048,0.0003,890,4810.00,SPXW220110P04810000,128,17.35,131.9,133.5,16,0,-0.9966,0.0002,186
Mon Jan 10 2022,SPXW220110C04815000,0.07,-0.33,0,0.1,142,0.1441,0.0034,0.0002,358,4815.00,SPXW220110P04815000,127.27,11.77,134.5,140.3,1,0,-0.986,0.0006,83
Mon Jan 10 2022,SPXW220110C04820000,0.07,-0.23,0,0.1,1528,0.1484,0.0032,0.0002,2439,4820.00,SPXW220110P04820000,140.8,19.9,141.9,143.5,11,0,-0.9967,0.0002,119
Mon Jan 10 2022,SPXW220110C04825000,0.05,-0.225,0,0.1,522,0.1523,0.003,0.0002,1258,4825.00,SPXW220110P04825000,135.96,10.16,145.2,150.3,14,0.02,-1,0,152
Mon Jan 10 2022,SPXW220110C04830000,0.05,-0.2,0,0.1,445,0.1578,0.0031,0.0002,1035,4830.00,SPXW220110P04830000,142.2,11.35,149.5,155.3,8,0,-0.9946,0.0003,54
Mon Jan 10 2022,SPXW220110C04835000,0.05,-0.15,0,0.1,207,0.1621,0.003,0.0002,234,4835.00,SPXW220110P04835000,148.1,12.9,154.5,160.3,7,0,-0.9908,0.0004,35
Mon Jan 10 2022,SPXW220110C04840000,0.05,-0.1,0,0.1,707,0.1667,0.0029,0.0002,842,4840.00,SPXW220110P04840000,151.31,10.56,159.5,164.6,8,0,-0.9971,0.0002,66
Mon Jan 10 2022,SPXW220110C04845000,0.05,-0.1,0,0.05,108,0.161,0.0016,0.0001,260,4845.00,SPXW220110P04845000,156.38,10.98,164.5,169.6,1,0,-0.9971,0.0001,52
Mon Jan 10 2022,SPXW220110C04850000,0.05,-0.1,0,0.05,621,0.1647,0.0015,0.0001,2572,4850.00,SPXW220110P04850000,44.75,0,169.5,174.6,0,0,-0.9898,0.0004,28
Mon Jan 10 2022,SPXW220110C04855000,0.05,-0.05,0,0.05,175,0.1688,0.0015,0.0001,490,4855.00,SPXW220110P04855000,175.41,19.91,174.5,179.6,1,0,-0.99,0.0004,10
Mon Jan 10 2022,SPXW220110C04860000,0.05,-0.05,0,0.05,315,0.1729,0.0014,0.0001,426,4860.00,SPXW220110P04860000,57.2,0,179.5,184.6,0,0,-0.9902,0.0003,9
Mon Jan 10 2022,SPXW220110C04865000,0.05,-0.05,0,0.05,367,0.177,0.0014,0.0001,749,4865.00,SPXW220110P04865000,63,0,184.5,189.6,0,0,-0.9904,0.0003,5
Mon Jan 10 2022,SPXW220110C04870000,0.05,-0.05,0,0.05,474,0.181,0.0014,0.0001,338,4870.00,SPXW220110P04870000,94.89,0,189.5,194.6,0,0,-0.9974,0.0001,12
Mon Jan 10 2022,SPXW220110C04875000,0.05,-0.05,0,0.05,630,0.1853,0.0013,0.0001,648,4875.00,SPXW220110P04875000,188.68,13.63,194.5,199.6,4,0,-0.9975,0.0001,14
Mon Jan 10 2022,SPXW220110C04880000,0.05,-0.025,0,0.05,133,0.189,0.0013,0.0001,856,4880.00,SPXW220110P04880000,94.33,0,199.5,204.6,0,0,-0.9975,0.0001,4
Mon Jan 10 2022,SPXW220110C04885000,0.05,-0.025,0,0.05,64,0.1938,0.0013,0.0001,807,4885.00,SPXW220110P04885000,197.66,12.61,204.5,209.6,82,0,-0.9976,0.0001,1
Mon Jan 10 2022,SPXW220110C04890000,0.05,0,0,0.05,128,0.1971,0.0012,0.0001,1290,4890.00,SPXW220110P04890000,202.63,12.58,209.5,214.6,81,0,-0.9977,0.0001,1
Mon Jan 10 2022,SPXW220110C04895000,0.05,0,0,0.05,4,0.2027,0.0013,0.0001,567,4895.00,SPXW220110P04895000,0,0,214.5,219.6,0,0,-0.9977,0.0001,0
Mon Jan 10 2022,SPXW220110C04900000,0.05,-0.025,0,0.05,258,0.2069,0.0013,0.0001,2477,4900.00,SPXW220110P04900000,203.31,0,219.5,224.6,0,0,-0.9978,0.0001,5
Mon Jan 10 2022,SPXW220110C04905000,0.12,0,0,0.05,0,0.2106,0.0012,0.0001,99,4905.00,SPXW220110P04905000,0,0,224.5,229.6,0,0,-0.9945,0.0002,0
Mon Jan 10 2022,SPXW220110C04910000,0.05,0,0,0.05,22,0.214,0.0011,0.0001,304,4910.00,SPXW220110P04910000,0,0,229.5,234.6,0,0,-0.9978,0.0001,0
Mon Jan 10 2022,SPXW220110C04915000,0.05,0,0,0.05,19,0.2207,0.0013,0.0001,80,4915.00,SPXW220110P04915000,0,0,234.5,239.6,0,0,-0.9947,0.0002,0
Mon Jan 10 2022,SPXW220110C04920000,0.05,0,0,0.05,48,0.224,0.0012,0.0001,142,4920.00,SPXW220110P04920000,233.6,13.3,239.5,244.6,14,0,-1,0.0001,4
Mon Jan 10 2022,SPXW220110C04925000,0.05,0,0,0.05,14,0.2272,0.0011,0,1569,4925.00,SPXW220110P04925000,238.46,13.16,244.5,249.6,10,0,-0.9948,0.0002,0
Mon Jan 10 2022,SPXW220110C04930000,0.08,0,0,0.05,0,0.2305,0.0011,0,149,4930.00,SPXW220110P04930000,0,0,249.5,254.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C04935000,0.25,0,0,0.05,0,0.2337,0.001,0,37,4935.00,SPXW220110P04935000,0,0,254.5,259.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C04940000,0.07,0,0,0.05,0,0.2399,0.0011,0,1154,4940.00,SPXW220110P04940000,0,0,259.5,264.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C04945000,0.05,0,0,0.05,0,0.244,0.0011,0,50,4945.00,SPXW220110P04945000,0,0,264.5,269.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C04950000,0.05,0.025,0,0.05,5,0.2481,0.0011,0,396,4950.00,SPXW220110P04950000,173.68,0,269.5,274.6,0,0,-1,0.0001,4
Mon Jan 10 2022,SPXW220110C04955000,0.1,0,0,0.05,0,0.2523,0.0011,0,36,4955.00,SPXW220110P04955000,0,0,274.5,279.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C04960000,0.1,0,0,0.05,0,0.2563,0.001,0,48,4960.00,SPXW220110P04960000,183.53,0,279.5,284.6,0,0,-1,0.0001,2
Mon Jan 10 2022,SPXW220110C04965000,0.05,0,0,0.05,0,0.2598,0.001,0,38,4965.00,SPXW220110P04965000,0,0,284.5,289.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C04970000,0.05,0,0,0.05,0,0.2629,0.001,0,352,4970.00,SPXW220110P04970000,0,0,289.5,294.6,0,0,-0.9943,0.0001,0
Mon Jan 10 2022,SPXW220110C04975000,0.05,0,0,0.05,0,0.2661,0.0009,0,4554,4975.00,SPXW220110P04975000,0,0,294.5,299.6,0,0,-0.9969,0.0001,0
Mon Jan 10 2022,SPXW220110C04980000,0.05,0,0,0.05,0,0.2717,0.001,0,129,4980.00,SPXW220110P04980000,0,0,299.5,304.6,0,0,-0.9945,0.0001,0
Mon Jan 10 2022,SPXW220110C04985000,0.05,0,0,0.05,0,0.2757,0.001,0,12,4985.00,SPXW220110P04985000,0,0,304.5,309.6,0,0,-0.9946,0.0001,0
Mon Jan 10 2022,SPXW220110C04990000,0.05,0,0,0.05,0,0.2797,0.0009,0,7,4990.00,SPXW220110P04990000,0,0,309.5,314.6,0,0,-0.9946,0.0001,0
Mon Jan 10 2022,SPXW220110C04995000,0.08,0,0,0.05,0,0.2829,0.0009,0,4,4995.00,SPXW220110P04995000,212.29,0,314.5,319.6,0,0,-0.9947,0.0001,1
Mon Jan 10 2022,SPXW220110C05000000,0.05,0.025,0,0.05,1,0.2893,0.001,0,550,5000.00,SPXW220110P05000000,303.96,0,319.5,324.6,0,0,-0.997,0.0001,2
Mon Jan 10 2022,SPXW220110C05005000,0,0,0,0.05,0,0.2924,0.0009,0,0,5005.00,SPXW220110P05005000,0,0,324.5,329.6,0,0,-0.9948,0.0001,0
Mon Jan 10 2022,SPXW220110C05010000,0,0,0,0.05,0,0.2956,0.0009,0,1,5010.00,SPXW220110P05010000,0,0,329.5,334.6,0,0,-0.9949,0.0001,0
Mon Jan 10 2022,SPXW220110C05015000,0.07,0,0,0.05,0,0.2987,0.0009,0,10,5015.00,SPXW220110P05015000,0,0,334.5,339.6,0,0,-0.9949,0.0001,0
Mon Jan 10 2022,SPXW220110C05020000,0.07,0,0,0.05,0,0.3018,0.0008,0,28,5020.00,SPXW220110P05020000,0,0,339.5,344.6,0,0,-0.995,0.0001,0
Mon Jan 10 2022,SPXW220110C05025000,0.05,0,0,0.05,0,0.3049,0.0008,0,221,5025.00,SPXW220110P05025000,0,0,344.5,350.3,0,0,-0.9972,0.0001,0
Mon Jan 10 2022,SPXW220110C05030000,0.05,0.025,0,0.05,5,0.3108,0.0008,0,0,5030.00,SPXW220110P05030000,0,0,349.5,354.6,0,0,-0.9951,0.0001,0
Mon Jan 10 2022,SPXW220110C05035000,0,0,0,0.05,0,0.3146,0.0008,0,0,5035.00,SPXW220110P05035000,0,0,354.5,359.6,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C05040000,0,0,0,0.05,0,0.3183,0.0008,0,0,5040.00,SPXW220110P05040000,0,0,359.5,364.6,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C05050000,0.05,0.025,0,0.05,2,0.3257,0.0008,0,91,5050.00,SPXW220110P05050000,0,0,369.5,374.6,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C05060000,0,0,0,0.05,0,0.333,0.0008,0,0,5060.00,SPXW220110P05060000,0,0,379.5,384.6,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C05070000,0,0,0,0.05,0,0.3402,0.0007,0,0,5070.00,SPXW220110P05070000,0,0,389.5,394.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05075000,0.07,0,0,0.05,0,0.3438,0.0007,0,4,5075.00,SPXW220110P05075000,0,0,394.5,399.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05080000,0,0,0,0.05,0,0.3474,0.0007,0,0,5080.00,SPXW220110P05080000,0,0,399.5,404.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05090000,0,0,0,0.05,0,0.3573,0.0007,0,0,5090.00,SPXW220110P05090000,0,0,409.5,414.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05100000,0.15,0,0,0.05,0,0.3632,0.0007,0,26,5100.00,SPXW220110P05100000,0,0,419.5,424.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05110000,0,0,0,0.05,0,0.3728,0.0007,0,0,5110.00,SPXW220110P05110000,0,0,429.5,434.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05120000,0,0,0,0.05,0,0.3804,0.0007,0,0,5120.00,SPXW220110P05120000,0,0,439.5,444.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05125000,0.11,0,0,0.05,0,0.3842,0.0007,0,4,5125.00,SPXW220110P05125000,0,0,444.5,449.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05130000,0,0,0,0.05,0,0.3877,0.0007,0,0,5130.00,SPXW220110P05130000,0,0,449.5,454.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05140000,0,0,0,0.05,0,0.3936,0.0007,0,0,5140.00,SPXW220110P05140000,0,0,460.1,464.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05150000,0.11,0,0,0.05,0,0.4026,0.0007,0,7,5150.00,SPXW220110P05150000,0,0,470.1,474.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05175000,0,0,0,0.05,0,0.4206,0.0006,0,0,5175.00,SPXW220110P05175000,0,0,494.4,499.6,0,0,-1,0.0001,0
Mon Jan 10 2022,SPXW220110C05200000,0.07,0,0,0.05,0,0.4405,0.0006,0,2,5200.00,SPXW220110P05200000,0,0,520.1,524.6,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C05225000,0,0,0,0.05,0,0.4592,0.0006,0,0,5225.00,SPXW220110P05225000,0,0,544.4,549.6,0,0,-0.9972,0,0
Mon Jan 10 2022,SPXW220110C05250000,0.05,0,0,0.05,0,0.476,0.0006,0,5,5250.00,SPXW220110P05250000,0,0,569.4,574.6,0,0,-0.9973,0,0
Mon Jan 10 2022,SPXW220110C05275000,0,0,0,0.05,0,0.4943,0.0006,0,0,5275.00,SPXW220110P05275000,0,0,594.4,599.6,0,0,-0.9974,0,0
Mon Jan 10 2022,SPXW220110C05300000,0.07,0,0,0.05,0,0.5094,0.0005,0,26,5300.00,SPXW220110P05300000,0,0,619.4,624.6,0,0,-0.9975,0,0
Mon Jan 10 2022,SPXW220110C05350000,0,0,0,0.05,0,0.5469,0.0005,0,0,5350.00,SPXW220110P05350000,0,0,669.4,674.6,0,0,-0.9976,0,0
Mon Jan 10 2022,SPXW220110C05400000,0.05,0,0,0.05,0,0.5797,0.0005,0,2,5400.00,SPXW220110P05400000,0,0,719.4,724.6,0,0,-0.9978,0,0
Mon Jan 10 2022,SPXW220110C05500000,0.05,0,0,0.05,0,0.6508,0.0004,0,1,5500.00,SPXW220110P05500000,0,0,820,824.6,0,0,-0.998,0,0
Mon Jan 10 2022,SPXW220110C05600000,0,0,0,0.05,0,0.7162,0.0004,0,0,5600.00,SPXW220110P05600000,0,0,920,924.6,0,0,-0.9981,0,0
Mon Jan 10 2022,SPXW220110C05700000,0.05,0,0,0.05,0,0.7841,0.0004,0,6,5700.00,SPXW220110P05700000,0,0,1020,1024.6,0,0,-0.9983,0,0
Mon Jan 10 2022,SPXW220110C05800000,0,0,0,0.05,0,0.8501,0.0004,0,0,5800.00,SPXW220110P05800000,0,0,1120,1124.6,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C05900000,0,0,0,0.05,0,0.9054,0.0003,0,0,5900.00,SPXW220110P05900000,0,0,1220,1224.6,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C06000000,0,0,0,0.05,0,0.9659,0.0003,0,0,6000.00,SPXW220110P06000000,0,0,1320,1324.6,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C06100000,0,0,0,0.05,0,1.0321,0.0003,0,0,6100.00,SPXW220110P06100000,0,0,1412.3,1429,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C06200000,0,0,0,0.05,0,1.0885,0.0003,0,0,6200.00,SPXW220110P06200000,0,0,1512.3,1529,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C06300000,0,0,0,0.05,0,1.14,0.0003,0,0,6300.00,SPXW220110P06300000,0,0,1612.8,1630.4,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C06400000,0,0,0,0.05,0,1.1978,0.0002,0,0,6400.00,SPXW220110P06400000,0,0,1712.3,1730.4,0,0,-1,0,0
Mon Jan 10 2022,SPXW220110C06600000,0,0,0,0.05,0,1.2979,0.0002,0,0,6600.00,SPXW220110P06600000,0,0,1912.2,1930.3,0,0,-0.9999,0,0
Mon Jan 10 2022,SPXW220110C06800000,0.05,0,0,0.05,0,1.4058,0.0002,0,2,6800.00,SPXW220110P06800000,0,0,2112.2,2130.3,0,0,-0.9999,0,0
Mon Jan 10 2022,SPXW220110C07000000,0.05,0,0,0.05,0,1.501,0.0002,0,1,7000.00,SPXW220110P07000000,0,0,2312.8,2330.3,0,0,-0.9999,0,0
Wed Jan 12 2022,SPXW220112C01200000,0,0,3469.8,3484.1,0,0,0.9927,0,0,1200.00,SPXW220112P01200000,0,0,0,0.05,0,3.5307,-0.0001,0,0
Wed Jan 12 2022,SPXW220112C01400000,0,0,3269.6,3287.7,0,4.3254,0.9981,0,0,1400.00,SPXW220112P01400000,0,0,0,0.05,0,3.126,-0.0001,0,0
Wed Jan 12 2022,SPXW220112C01600000,0,0,3069.6,3087.7,0,3.8649,0.9978,0,0,1600.00,SPXW220112P01600000,0,0,0,0.05,0,2.8028,-0.0001,0,0
Wed Jan 12 2022,SPXW220112C01800000,0,0,2869.6,2887.7,0,3.46,0.9976,0,0,1800.00,SPXW220112P01800000,0,0,0,0.05,0,2.499,-0.0001,0,0
Wed Jan 12 2022,SPXW220112C01900000,0,0,2769.6,2787.7,0,3.2736,0.9974,0,0,1900.00,SPXW220112P01900000,0.1,0,0,0.05,0,2.3774,-0.0001,0,12
Wed Jan 12 2022,SPXW220112C02000000,0,0,2669.6,2687.7,0,3.098,0.9973,0,0,2000.00,SPXW220112P02000000,0.05,0,0,0.05,0,2.2288,-0.0001,0,1
Wed Jan 12 2022,SPXW220112C02100000,0,0,2569.6,2587.7,0,2.9305,0.9971,0,0,2100.00,SPXW220112P02100000,0,0,0,0.05,0,2.114,-0.0001,0,0
Wed Jan 12 2022,SPXW220112C02200000,0,0,2469.8,2484.1,0,0,0.9868,0,0,2200.00,SPXW220112P02200000,0.05,0,0,0.05,0,2.001,-0.0001,0,1
Wed Jan 12 2022,SPXW220112C02300000,0,0,2369.8,2384.1,0,0,0.986,0,0,2300.00,SPXW220112P02300000,0.05,0,0,0.05,0,1.8788,-0.0001,0,285
Wed Jan 12 2022,SPXW220112C02400000,0,0,2269.8,2284.1,0,0,0.9853,0,0,2400.00,SPXW220112P02400000,0.05,0,0,0.05,0,1.7704,-0.0001,0,4
Wed Jan 12 2022,SPXW220112C02500000,0,0,2169.8,2184.1,0,0,0.9844,0,0,2500.00,SPXW220112P02500000,0.05,0,0,0.05,0,1.6588,-0.0001,0,56
Wed Jan 12 2022,SPXW220112C02600000,0,0,2069.9,2084.2,0,0,0.9835,0,0,2600.00,SPXW220112P02600000,0.05,0,0,0.05,0,1.5683,-0.0001,0,7
Wed Jan 12 2022,SPXW220112C02700000,0,0,1969.8,1984.1,0,0,0.9825,0,0,2700.00,SPXW220112P02700000,0.05,0,0,0.05,0,1.4697,-0.0001,0,103
Wed Jan 12 2022,SPXW220112C02800000,0,0,1869.9,1884.2,0,0,0.9815,0,0,2800.00,SPXW220112P02800000,0.05,0,0,0.05,0,1.376,-0.0001,0,33
Wed Jan 12 2022,SPXW220112C02900000,0,0,1769.8,1784.1,0,0,0.9803,0,0,2900.00,SPXW220112P02900000,0.05,0,0,0.05,0,1.2822,-0.0001,0,53
